Img_ID,Split,basename,ImageWidth,ImageHeight,is_background,n_ships
19574,Val,v_3624.jpg,1000,1000,False,25
19575,Val,v_5017.jpg,800,600,False,5
19579,Val,v_6898.jpg,800,600,False,2
19584,Val,v_491.jpg,800,600,False,1
19588,Val,v_3030.jpg,800,600,True,0
19589,Val,v_2270.jpg,9000,9000,False,503
19590,Val,v_7770.jpg,600,800,False,1
19598,Val,v_5936.jpg,800,600,False,25
19599,Val,v_1006.jpg,1000,1000,False,21
19603,Val,v_1352.jpg,1000,1000,False,3
19605,Val,v_1357.jpg,1000,1000,False,2
19606,Val,v_71.jpg,1000,1000,False,11
19609,Val,v_2300.jpg,1000,1000,False,146
19610,Val,v_4841.jpg,1000,1000,False,3
19613,Val,v_1302.jpg,800,600,False,53
19617,Val,v_7602.jpg,800,600,False,1
19621,Val,v_2763.jpg,600,800,False,5
19622,Val,v_4622.jpg,1000,1000,False,6
19625,Val,v_5747.jpg,600,800,True,0
19633,Val,v_5865.jpg,1000,1000,False,1
19636,Val,v_3343.jpg,800,800,True,0
19639,Val,v_5454.jpg,800,600,False,3
19640,Val,v_7937.jpg,600,800,False,1
19644,Val,v_1125.jpg,800,600,False,1
19645,Val,v_7982.jpg,800,600,False,1
19648,Val,v_6763.jpg,800,600,False,1
19652,Val,v_4494.jpg,1000,1000,False,15
19653,Val,v_550.jpg,600,800,False,4
19657,Val,v_1785.jpg,600,800,False,1
19658,Val,v_5367.jpg,1000,1000,True,0
19661,Val,v_6837.jpg,600,800,False,2
19665,Val,v_536.jpg,600,800,False,3
19670,Val,v_6646.jpg,1000,1000,False,1
19673,Val,v_5475.jpg,800,600,False,4
19676,Val,v_3397.jpg,800,600,False,4
19679,Val,v_4543.jpg,800,600,False,2
19681,Val,v_4144.jpg,600,800,False,1
19685,Val,v_832.jpg,800,600,False,1
19686,Val,v_384.jpg,1000,1000,False,4
19688,Val,v_4249.jpg,1000,1000,False,1
19689,Val,v_759.jpg,600,800,True,0
19699,Val,v_6674.jpg,1000,1000,False,8
19700,Val,v_3910.jpg,1000,1000,False,11
19701,Val,v_2427.jpg,1000,1000,False,2
19704,Val,v_6246.jpg,1000,1000,False,1
19706,Val,v_499.jpg,1000,1000,False,7
19709,Val,v_1725.jpg,1000,1000,False,1
19712,Val,v_2210.jpg,1000,1000,False,2
19720,Val,v_5576.jpg,1000,1000,False,5
19722,Val,v_6117.jpg,600,800,False,2
19725,Val,v_788.jpg,600,800,False,1
19728,Val,v_3336.jpg,1000,1000,False,320
19731,Val,v_5269.jpg,800,600,False,6
19732,Val,v_5265.jpg,600,800,False,1
19741,Val,v_5326.jpg,800,600,False,1
19743,Val,v_5384.jpg,1000,1000,False,2
19744,Val,v_8259.jpg,800,600,False,1
19745,Val,v_5661.jpg,600,800,False,51
19746,Val,v_3188.jpg,1000,1000,False,9
19748,Val,v_1832.jpg,600,800,False,6
19751,Val,v_5955.jpg,800,600,False,4
19754,Val,v_3573.jpg,600,800,False,5
19759,Val,v_5807.jpg,600,800,False,72
19760,Val,v_4212.jpg,1000,1000,False,1
19761,Val,v_2502.jpg,800,600,False,43
19763,Val,v_8069.jpg,600,800,False,1
19764,Val,v_1272.jpg,600,800,True,0
19767,Val,v_1470.jpg,1000,1000,False,4
19771,Val,v_2062.jpg,800,600,False,1
19772,Val,v_4735.jpg,600,800,False,11
19773,Val,v_5594.jpg,800,600,False,3
19774,Val,v_7515.jpg,800,600,False,7
19777,Val,v_2603.jpg,600,800,False,2
19781,Val,v_5341.jpg,800,600,False,9
19783,Val,v_506.jpg,800,600,False,3
19786,Val,v_2825.jpg,800,600,False,6
19789,Val,v_6076.jpg,1000,1000,False,40
19792,Val,v_8211.jpg,800,600,False,1
19797,Val,v_4659.jpg,600,800,False,45
19798,Val,v_2387.jpg,600,800,False,12
19800,Val,v_4430.jpg,800,600,False,6
19802,Val,v_3323.jpg,800,600,False,1
19806,Val,v_1907.jpg,800,600,False,1
19808,Val,v_5691.jpg,800,600,False,1
19812,Val,v_2195.jpg,1000,1000,False,2
19816,Val,v_6425.jpg,600,800,False,1
19817,Val,v_2335.jpg,1000,1000,False,2
19824,Val,v_7253.jpg,800,600,False,2
19826,Val,v_6835.jpg,1000,1000,False,2
19828,Val,v_6643.jpg,800,600,False,3
19829,Val,v_5566.jpg,1000,1000,False,3
19831,Val,v_4835.jpg,800,600,False,2
19833,Val,v_3955.jpg,6000,6000,False,24
19836,Val,v_1823.jpg,600,800,False,10
19837,Val,v_585.jpg,600,800,False,13
19841,Val,v_6471.jpg,1000,1000,False,7
19849,Val,v_2860.jpg,800,600,True,0
19851,Val,v_1228.jpg,600,800,False,1
19853,Val,v_3519.jpg,1000,1000,False,1
19857,Val,v_4475.jpg,1000,1000,True,0
19859,Val,v_7321.jpg,1000,1000,False,12
19862,Val,v_7883.jpg,800,600,False,4
19872,Val,v_5111.jpg,600,800,False,4
19874,Val,v_1941.jpg,800,600,False,19
19879,Val,v_7468.jpg,800,600,False,9
19880,Val,v_2501.jpg,800,600,False,10
19884,Val,v_1663.jpg,800,600,False,15
19890,Val,v_4668.jpg,1000,1000,True,0
19891,Val,v_2489.jpg,1000,1000,False,4
19892,Val,v_5984.jpg,800,600,False,9
19893,Val,v_7392.jpg,4000,4000,False,1
19894,Val,v_5059.jpg,1000,1000,False,8
19895,Val,v_619.jpg,800,600,False,1
19898,Val,v_2144.jpg,1000,1000,False,2
19899,Val,v_6709.jpg,800,600,False,8
19901,Val,v_740.jpg,800,600,False,1
19902,Val,v_8138.jpg,600,800,False,3
19912,Val,v_7964.jpg,800,600,False,5
19915,Val,v_3769.jpg,800,600,False,1
19925,Val,v_4518.jpg,600,800,False,60
19938,Val,v_5550.jpg,1000,1000,True,0
19939,Val,v_3157.jpg,1000,1000,False,3
19943,Val,v_2372.jpg,800,600,False,119
19950,Val,v_378.jpg,800,600,False,1
19955,Val,v_361.jpg,600,800,False,2
19956,Val,v_7007.jpg,800,600,False,7
19958,Val,v_13.jpg,1000,1000,False,32
19962,Val,v_3991.jpg,600,800,True,0
19968,Val,v_7966.jpg,600,800,False,23
19977,Val,v_2249.jpg,1000,1000,False,91
19978,Val,v_4049.jpg,600,800,False,157
19979,Val,v_1686.jpg,1000,1000,False,18
19980,Val,v_7498.jpg,1000,1000,False,2
19982,Val,v_2024.jpg,1000,1000,False,10
19993,Val,v_7877.jpg,1000,1000,False,37
19999,Val,v_4231.jpg,1000,1000,False,120
20004,Val,v_5830.jpg,1000,1000,False,45
20008,Val,v_6505.jpg,1000,1000,False,5
20010,Val,v_3744.jpg,1000,1000,True,0
20011,Val,v_7712.jpg,600,800,False,2
20018,Val,v_4449.jpg,800,600,True,0
20019,Val,v_6906.jpg,800,600,False,5
20020,Val,v_4788.jpg,1000,1000,False,5
20024,Val,v_6062.jpg,1000,1000,False,8
20036,Val,v_36.jpg,1000,1000,False,13
20039,Val,v_3427.jpg,800,600,False,3
20044,Val,v_6888.jpg,600,800,False,46
20045,Val,v_1167.jpg,600,800,False,2
20046,Val,v_2452.jpg,600,800,False,2
20059,Val,v_2307.jpg,600,800,False,11
20061,Val,v_1851.jpg,1000,1000,False,17
20062,Val,v_2805.jpg,800,600,False,16
20064,Val,v_6483.jpg,1000,1000,False,6
20068,Val,v_3233.jpg,1000,1000,False,1
20070,Val,v_6183.jpg,600,800,False,1
20073,Val,v_4275.jpg,1000,1000,False,1
20076,Val,v_6399.jpg,1000,1000,False,2
20077,Val,v_1372.jpg,600,800,False,38
20079,Val,v_1547.jpg,800,600,False,3
20081,Val,v_3144.jpg,1000,1000,False,4
20082,Val,v_6338.jpg,1000,1000,False,52
20085,Val,v_458.jpg,600,800,False,3
20092,Val,v_4095.jpg,1000,1000,False,65
20096,Val,v_4678.jpg,1000,1000,False,151
20102,Val,v_4658.jpg,1000,1000,False,5
20103,Val,v_8018.jpg,600,800,False,4
20105,Val,v_6292.jpg,800,600,False,2
20115,Val,v_4625.jpg,1000,1000,False,1
20116,Val,v_3339.jpg,600,800,False,11
20117,Val,v_5416.jpg,800,600,False,2
20121,Val,v_1838.jpg,600,800,False,2
20124,Val,v_4089.jpg,600,800,True,0
20125,Val,v_7904.jpg,1000,1000,False,26
20126,Val,v_2203.jpg,800,600,False,7
20128,Val,v_2982.jpg,600,600,True,0
20132,Val,v_1410.jpg,1000,1000,False,7
20134,Val,v_7324.jpg,1000,1000,False,34
20136,Val,v_419.jpg,1000,1000,False,2
20141,Val,v_1862.jpg,600,800,True,0
20142,Val,v_3830.jpg,1000,1000,False,2
20146,Val,v_7934.jpg,1000,1000,False,7
20147,Val,v_1399.jpg,800,600,False,18
20153,Val,v_6124.jpg,800,600,False,10
20155,Val,v_7135.jpg,600,800,False,1
20160,Val,v_7357.jpg,6000,6000,False,29
20161,Val,v_437.jpg,600,800,False,1
20164,Val,v_7159.jpg,600,800,False,4
20166,Val,v_679.jpg,1000,1000,False,23
20168,Val,v_4772.jpg,600,800,False,2
20177,Val,v_6278.jpg,600,800,False,21
20180,Val,v_3742.jpg,800,600,False,1
20183,Val,v_3452.jpg,800,600,False,9
20186,Val,v_3271.jpg,600,800,False,7
20187,Val,v_3694.jpg,600,800,False,6
20190,Val,v_8195.jpg,800,600,False,82
20194,Val,v_4377.jpg,1000,1000,False,2
20199,Val,v_5277.jpg,600,800,False,1
20200,Val,v_7541.jpg,1000,1000,False,2
20209,Val,v_2295.jpg,600,800,False,3
20213,Val,v_4335.jpg,1000,1000,False,10
20220,Val,v_7305.jpg,600,800,False,19
20226,Val,v_4761.jpg,800,600,False,4
20227,Val,v_6670.jpg,1000,1000,False,1
20230,Val,v_1866.jpg,800,600,True,0
20231,Val,v_1093.jpg,800,600,False,1
20232,Val,v_3501.jpg,600,800,False,14
20233,Val,v_2758.jpg,600,800,False,5
20236,Val,v_964.jpg,1000,1000,True,0
20246,Val,v_5914.jpg,800,600,False,13
20248,Val,v_1157.jpg,1000,1000,False,18
20250,Val,v_763.jpg,600,800,False,1
20253,Val,v_7614.jpg,1000,1000,False,14
20261,Val,v_6364.jpg,600,800,False,1
20268,Val,v_388.jpg,600,800,False,1
20269,Val,v_984.jpg,1000,1000,False,72
20272,Val,v_75.jpg,1000,1000,False,5
20274,Val,v_4667.jpg,1000,1000,False,4
20275,Val,v_3508.jpg,1000,1000,False,1
20276,Val,v_2529.jpg,600,800,False,28
20278,Val,v_2211.jpg,1000,1000,False,1
20280,Val,v_1244.jpg,800,600,False,6
20281,Val,v_6541.jpg,600,800,False,19
20285,Val,v_7133.jpg,1000,1000,False,22
20286,Val,v_5687.jpg,1000,1000,False,2
20289,Val,v_6307.jpg,600,800,False,5
20290,Val,v_3347.jpg,800,600,False,7
20293,Val,v_195.jpg,600,800,False,2
20294,Val,v_5637.jpg,1000,1000,False,8
20297,Val,v_1987.jpg,800,600,False,4
20300,Val,v_1819.jpg,800,600,False,2
20302,Val,v_2005.jpg,800,600,False,3
20303,Val,v_4099.jpg,600,800,False,1
20305,Val,v_7292.jpg,800,600,False,1
20310,Val,v_4394.jpg,800,600,False,16
20317,Val,v_1582.jpg,600,800,False,2
20318,Val,v_2865.jpg,800,600,False,1
20319,Val,v_3442.jpg,600,800,False,11
20325,Val,v_7539.jpg,600,800,True,0
20329,Val,v_8011.jpg,800,600,False,6
20334,Val,v_7913.jpg,800,600,False,1
20349,Val,v_2232.jpg,600,800,False,1
20354,Val,v_1668.jpg,1000,1000,True,0
20357,Val,v_2204.jpg,600,800,False,99
20363,Val,v_5526.jpg,800,600,False,7
20364,Val,v_3370.jpg,1000,1000,False,19
20366,Val,v_2789.jpg,600,800,False,4
20370,Val,v_3747.jpg,1000,1000,False,1
20379,Val,v_426.jpg,1000,1000,False,55
20385,Val,v_7600.jpg,800,600,False,3
20388,Val,v_2666.jpg,800,600,True,0
20391,Val,v_522.jpg,1000,1000,True,0
20392,Val,v_1723.jpg,600,800,False,1
20394,Val,v_1169.jpg,800,600,False,33
20396,Val,v_8182.jpg,1000,1000,False,4
20401,Val,v_5766.jpg,800,600,False,3
20403,Val,v_2707.jpg,800,600,False,3
20405,Val,v_6156.jpg,600,800,False,1
20407,Val,v_3369.jpg,600,800,False,2
20413,Val,v_5966.jpg,1000,1000,False,2
20414,Val,v_8282.jpg,800,600,False,1
20418,Val,v_518.jpg,800,600,False,5
20423,Val,v_7822.jpg,800,600,False,4
20428,Val,v_489.jpg,600,800,True,0
20430,Val,v_6581.jpg,1000,1000,False,2
20432,Val,v_6955.jpg,1000,1000,False,2
20442,Val,v_417.jpg,600,800,False,2
20446,Val,v_4524.jpg,1000,1000,False,2
20447,Val,v_3766.jpg,1000,1000,False,13
20451,Val,v_4762.jpg,600,800,False,2
20456,Val,v_6432.jpg,800,600,True,0
20457,Val,v_2099.jpg,800,600,False,1
20461,Val,v_1975.jpg,1000,1000,False,21
20464,Val,v_2107.jpg,800,600,False,11
20470,Val,v_5694.jpg,800,600,False,2
20472,Val,v_4790.jpg,1000,1000,False,3
20474,Val,v_3243.jpg,1000,1000,False,25
20476,Val,v_1943.jpg,800,600,False,1
20478,Val,v_240.jpg,800,600,False,1
20483,Val,v_3707.jpg,800,600,False,6
20493,Val,v_718.jpg,800,600,False,1
20494,Val,v_5371.jpg,800,600,False,2
20495,Val,v_7777.jpg,1000,1000,False,20
20497,Val,v_7528.jpg,800,600,False,3
20499,Val,v_5481.jpg,1000,1000,False,1
20502,Val,v_2938.jpg,800,600,True,0
20508,Val,v_7694.jpg,1000,1000,True,0
20509,Val,v_3184.jpg,600,800,False,122
20513,Val,v_5646.jpg,600,800,False,6
20514,Val,v_2151.jpg,1000,1000,False,1
20515,Val,v_732.jpg,600,800,False,1
20519,Val,v_4478.jpg,1000,1000,False,2
20522,Val,v_744.jpg,1000,1000,False,14
20525,Val,v_7182.jpg,800,600,True,0
20533,Val,v_1331.jpg,600,800,False,2
20538,Val,v_866.jpg,1000,1000,False,1
20544,Val,v_8073.jpg,1000,1000,False,1
20545,Val,v_5848.jpg,800,600,False,1
20546,Val,v_8059.jpg,800,600,False,5
20549,Val,v_2247.jpg,1000,1000,False,1
20552,Val,v_7769.jpg,1000,1000,False,4
20554,Val,v_5690.jpg,1000,1000,False,1
20555,Val,v_2908.jpg,1000,1000,False,4
20556,Val,v_203.jpg,800,600,False,4
20558,Val,v_7471.jpg,1000,1000,False,5
20559,Val,v_6253.jpg,800,600,False,3
20560,Val,v_2868.jpg,800,600,False,1
20564,Val,v_3460.jpg,1000,1000,False,1
20568,Val,v_1113.jpg,800,600,True,0
20570,Val,v_717.jpg,1000,1000,False,3
20571,Val,v_6207.jpg,800,600,False,2
20577,Val,v_1737.jpg,1000,1000,False,2
20578,Val,v_88.jpg,600,800,False,1
20581,Val,v_3047.jpg,600,800,True,0
20586,Val,v_1309.jpg,600,800,False,1
20588,Val,v_5288.jpg,1000,1000,False,37
20593,Val,v_7414.jpg,800,600,False,6
20595,Val,v_6858.jpg,600,800,False,3
20596,Val,v_1884.jpg,1000,1000,True,0
20601,Val,v_4618.jpg,1000,1000,False,1
20602,Val,v_3268.jpg,600,800,False,2
20604,Val,v_6851.jpg,800,600,False,3
20606,Val,v_8040.jpg,600,800,False,1
20607,Val,v_2729.jpg,800,600,False,5
20609,Val,v_4866.jpg,1000,1000,False,24
20610,Val,v_7699.jpg,600,800,False,1
20611,Val,v_4393.jpg,1000,1000,False,2
20615,Val,v_1259.jpg,600,800,False,10
20618,Val,v_4273.jpg,1000,1000,False,3
20619,Val,v_5886.jpg,800,600,False,6
20622,Val,v_823.jpg,800,600,False,12
20625,Val,v_1525.jpg,800,600,False,1
20630,Val,v_8256.jpg,1000,1000,True,0
20631,Val,v_5922.jpg,600,800,False,44
20636,Val,v_8.jpg,800,600,False,1
20639,Val,v_1018.jpg,1000,1000,False,3
20642,Val,v_4804.jpg,1000,1000,False,1
20643,Val,v_7538.jpg,800,600,False,1
20661,Val,v_5736.jpg,600,800,False,3
20663,Val,v_7796.jpg,600,800,False,26
20668,Val,v_1581.jpg,1000,1000,False,1
20671,Val,v_6933.jpg,800,600,False,14
20672,Val,v_1971.jpg,600,800,False,1
20674,Val,v_6823.jpg,1000,1000,False,7
20675,Val,v_5864.jpg,600,800,False,1
20677,Val,v_3510.jpg,800,600,False,1
20679,Val,v_4203.jpg,600,800,False,1
20681,Val,v_7483.jpg,600,800,False,1
20682,Val,v_3967.jpg,800,600,True,0
20685,Val,v_401.jpg,7000,7000,False,13
20692,Val,v_7514.jpg,1000,1000,False,4
20696,Val,v_4351.jpg,1000,1000,False,1
20697,Val,v_978.jpg,600,800,False,2
20702,Val,v_2198.jpg,800,600,False,1
20705,Val,v_6716.jpg,800,600,False,6
20706,Val,v_3309.jpg,600,800,False,8
20708,Val,v_2010.jpg,600,800,False,1
20712,Val,v_3084.jpg,600,800,False,2
20718,Val,v_6722.jpg,800,600,False,1
20720,Val,v_2163.jpg,800,600,False,1
20722,Val,v_6768.jpg,800,600,False,1
20723,Val,v_5553.jpg,800,600,False,1
20724,Val,v_7497.jpg,800,600,False,6
20725,Val,v_7989.jpg,1000,1000,False,1
20730,Val,v_8141.jpg,600,800,False,13
20731,Val,v_4410.jpg,1000,1000,False,9
20737,Val,v_4282.jpg,1000,1000,False,6
20739,Val,v_768.jpg,600,600,True,0
20740,Val,v_8260.jpg,800,600,False,2
20743,Val,v_6188.jpg,1000,1000,False,35
20746,Val,v_7322.jpg,800,600,False,3
20748,Val,v_3684.jpg,600,800,False,4
20750,Val,v_4839.jpg,1000,1000,True,0
20751,Val,v_7121.jpg,1000,1000,False,10
20753,Val,v_2514.jpg,800,600,False,4
20756,Val,v_3359.jpg,1000,1000,False,14
20757,Val,v_2992.jpg,1000,1000,True,0
20760,Val,v_5097.jpg,1000,1000,False,12
20763,Val,v_1944.jpg,1000,1000,False,1
20764,Val,v_3895.jpg,600,800,False,13
20768,Val,v_3934.jpg,600,800,False,2
20769,Val,v_5673.jpg,800,600,False,3
20771,Val,v_1009.jpg,1000,1000,False,1
20772,Val,v_7439.jpg,1000,1000,False,1
20773,Val,v_537.jpg,6000,6000,False,109
20774,Val,v_6751.jpg,800,600,False,22
20777,Val,v_57.jpg,1000,1000,False,3
20779,Val,v_2565.jpg,1000,1000,True,0
20781,Val,v_7418.jpg,800,600,False,1
20782,Val,v_4740.jpg,800,600,False,7
20783,Val,v_2351.jpg,1000,1000,True,0
20786,Val,v_3294.jpg,800,600,False,1
20790,Val,v_7623.jpg,600,800,False,8
20792,Val,v_1926.jpg,800,600,False,8
20793,Val,v_7141.jpg,600,800,True,0
20803,Val,v_7531.jpg,1000,1000,False,1
20805,Val,v_4885.jpg,1000,1000,False,3
20807,Val,v_2748.jpg,600,800,False,1
20809,Val,v_482.jpg,1000,1000,True,0
20811,Val,v_5696.jpg,800,600,False,3
20816,Val,v_5220.jpg,600,800,False,14
20819,Val,v_5746.jpg,1000,1000,True,0
20821,Val,v_914.jpg,800,600,False,3
20831,Val,v_4239.jpg,1000,1000,True,0
20834,Val,v_2129.jpg,1000,1000,False,79
20838,Val,v_6912.jpg,800,600,False,1
20839,Val,v_3981.jpg,1000,1000,False,10
20853,Val,v_7120.jpg,1000,1000,False,1
20854,Val,v_6025.jpg,600,800,False,3
20855,Val,v_3394.jpg,1000,1000,False,1
20857,Val,v_957.jpg,1000,1000,False,5
20862,Val,v_4883.jpg,600,800,False,1
20864,Val,v_6490.jpg,1000,1000,False,3
20866,Val,v_4958.jpg,600,800,False,1
20869,Val,v_5752.jpg,600,800,False,1
20872,Val,v_4198.jpg,1000,1000,False,28
20877,Val,v_6757.jpg,600,800,True,0
20880,Val,v_8193.jpg,800,600,False,2
20881,Val,v_7308.jpg,1000,1000,False,2
20882,Val,v_6947.jpg,1000,1000,False,5
20885,Val,v_4911.jpg,600,800,False,26
20889,Val,v_6087.jpg,1000,1000,False,1
20895,Val,v_2012.jpg,800,600,False,6
20898,Val,v_3500.jpg,800,600,False,1
20903,Val,v_2714.jpg,1000,1000,False,20
20913,Val,v_5107.jpg,800,600,False,4
20916,Val,v_2718.jpg,1000,1000,False,2
20918,Val,v_5248.jpg,800,600,False,13
20922,Val,v_4066.jpg,600,800,False,2
20926,Val,v_2587.jpg,600,800,False,2
20928,Val,v_7619.jpg,600,800,False,22
20929,Val,v_6975.jpg,1000,1000,False,40
20933,Val,v_7012.jpg,1000,1000,False,5
20934,Val,v_3737.jpg,1000,1000,False,1
20935,Val,v_969.jpg,1000,1000,False,18
20937,Val,v_1625.jpg,600,800,False,2
20939,Val,v_8209.jpg,800,600,False,6
20944,Val,v_1129.jpg,800,600,False,74
20947,Val,v_2623.jpg,1000,1000,False,21
20949,Val,v_3073.jpg,1000,1000,False,2
20952,Val,v_2985.jpg,600,800,False,3
20955,Val,v_4568.jpg,600,800,False,35
20960,Val,v_379.jpg,800,600,False,30
20961,Val,v_807.jpg,1000,1000,False,4
20962,Val,v_3797.jpg,1000,1000,False,1
20963,Val,v_2695.jpg,800,600,False,2
20964,Val,v_5698.jpg,600,800,False,3
20965,Val,v_6939.jpg,600,800,False,1
20972,Val,v_2433.jpg,1000,1000,False,2
20975,Val,v_255.jpg,1000,1000,False,1
20978,Val,v_2381.jpg,1000,1000,False,47
20979,Val,v_1877.jpg,600,800,False,1
20980,Val,v_3267.jpg,1000,1000,False,1
20981,Val,v_3141.jpg,800,600,False,1
20983,Val,v_1720.jpg,800,600,True,0
20984,Val,v_2264.jpg,800,600,False,12
20987,Val,v_4127.jpg,600,800,False,6
20988,Val,v_2252.jpg,1000,1000,False,4
20991,Val,v_2358.jpg,1000,1000,False,11
20993,Val,v_3777.jpg,1000,1000,False,1
20994,Val,v_3125.jpg,1000,1000,False,6
20997,Val,v_1373.jpg,1000,1000,False,35
20999,Val,v_179.jpg,600,800,False,3
21002,Val,v_6236.jpg,600,800,False,18
21003,Val,v_6298.jpg,1000,1000,False,11
21004,Val,v_5533.jpg,1000,1000,False,3
21007,Val,v_5829.jpg,1000,1000,False,1
21009,Val,v_4892.jpg,800,600,False,11
21010,Val,v_5730.jpg,600,800,False,1
21013,Val,v_1155.jpg,1000,1000,False,22
21014,Val,v_5631.jpg,600,800,False,4
21016,Val,v_102.jpg,1000,1000,False,2
21019,Val,v_7335.jpg,800,600,False,1
21020,Val,v_6164.jpg,600,800,False,17
21023,Val,v_6449.jpg,800,600,False,7
21025,Val,v_1676.jpg,800,600,False,19
21027,Val,v_5495.jpg,800,600,False,20
21028,Val,v_4426.jpg,800,600,False,14
21030,Val,v_7730.jpg,1000,1000,False,3
21031,Val,v_6289.jpg,1000,1000,False,13
21049,Val,v_3691.jpg,600,800,False,2
21063,Val,v_5165.jpg,800,600,True,0
21068,Val,v_3239.jpg,1000,1000,True,0
21070,Val,v_1778.jpg,800,600,False,7
21073,Val,v_6097.jpg,1000,1000,False,1
21075,Val,v_4613.jpg,600,800,False,5
21078,Val,v_5516.jpg,1000,1000,True,0
21080,Val,v_1035.jpg,600,800,True,0
21095,Val,v_4939.jpg,600,800,False,1
21099,Val,v_4566.jpg,1000,1000,False,1
21110,Val,v_3223.jpg,1000,1000,False,21
21111,Val,v_2495.jpg,800,600,True,0
21113,Val,v_3075.jpg,1000,1000,False,26
21115,Val,v_829.jpg,600,800,False,4
21117,Val,v_5339.jpg,600,800,False,1
21122,Val,v_4030.jpg,1000,1000,False,4
21129,Val,v_5645.jpg,1000,1000,False,19
21131,Val,v_5928.jpg,1000,1000,False,7
21135,Val,v_5373.jpg,1000,1000,False,4
21137,Val,v_6502.jpg,800,600,True,0
21138,Val,v_6991.jpg,1000,1000,False,5
21141,Val,v_5606.jpg,600,800,False,5
21146,Val,v_3720.jpg,1000,1000,False,2
21148,Val,v_4024.jpg,1000,1000,False,1
21150,Val,v_7577.jpg,1000,1000,False,2
21151,Val,v_5115.jpg,800,600,False,3
21152,Val,v_2322.jpg,1000,1000,False,11
21160,Val,v_6683.jpg,1000,1000,False,29
21168,Val,v_3374.jpg,1000,1000,False,16
21170,Val,v_3367.jpg,1000,1000,False,17
21172,Val,v_1481.jpg,800,600,False,11
21173,Val,v_3012.jpg,1000,1000,True,0
21176,Val,v_5726.jpg,800,600,False,1
21178,Val,v_924.jpg,800,600,False,3
21179,Val,v_5484.jpg,800,600,False,1
21180,Val,v_7487.jpg,600,800,False,4
21184,Val,v_1261.jpg,1000,1000,False,7
21187,Val,v_7624.jpg,800,600,False,2
21188,Val,v_6607.jpg,1000,1000,False,19
21192,Val,v_8165.jpg,800,600,True,0
21198,Val,v_7892.jpg,800,600,False,4
21206,Val,v_7216.jpg,600,800,False,1
21209,Val,v_2323.jpg,1000,1000,False,20
21212,Val,v_568.jpg,800,600,True,0
21217,Val,v_2253.jpg,600,800,False,63
21220,Val,v_1770.jpg,800,600,False,52
21223,Val,v_900.jpg,600,800,False,10
21225,Val,v_6617.jpg,1000,1000,False,11
21228,Val,v_1995.jpg,600,800,False,2
21229,Val,v_4744.jpg,800,600,False,1
21232,Val,v_3100.jpg,600,800,True,0
21233,Val,v_422.jpg,1000,1000,False,2
21234,Val,v_5226.jpg,600,800,False,1
21243,Val,v_7220.jpg,1000,1000,False,2
21244,Val,v_2668.jpg,1000,1000,False,3
21246,Val,v_6568.jpg,1000,1000,False,126
21248,Val,v_2245.jpg,1000,1000,False,11
21249,Val,v_2304.jpg,1000,1000,False,36
21255,Val,v_139.jpg,600,800,False,4
21256,Val,v_7214.jpg,1000,1000,False,1
21258,Val,v_6032.jpg,600,800,False,3
21263,Val,v_7504.jpg,1000,1000,False,1
21276,Val,v_5448.jpg,1000,1000,False,9
21277,Val,v_3107.jpg,800,600,False,1
21278,Val,v_3027.jpg,600,800,False,4
21280,Val,v_2315.jpg,600,800,False,2
21281,Val,v_1076.jpg,1000,1000,False,1
21285,Val,v_5868.jpg,800,600,False,11
21289,Val,v_6842.jpg,800,600,False,2
21293,Val,v_2802.jpg,800,600,False,5
21294,Val,v_4815.jpg,1000,1000,False,1
21302,Val,v_7271.jpg,800,600,False,36
21304,Val,v_5140.jpg,600,800,True,0
21311,Val,v_6309.jpg,1000,1000,False,9
21312,Val,v_5396.jpg,600,800,False,14
21314,Val,v_2639.jpg,1000,1000,False,6
21319,Val,v_7109.jpg,1000,1000,False,3
21321,Val,v_6929.jpg,1000,1000,False,8
21324,Val,v_6244.jpg,1000,1000,False,1
21325,Val,v_5052.jpg,600,800,True,0
21326,Val,v_7998.jpg,1000,1000,False,1
21331,Val,v_645.jpg,800,600,False,1
21333,Val,v_8032.jpg,1000,1000,False,10
21334,Val,v_4086.jpg,600,800,False,1
21335,Val,v_485.jpg,600,800,False,2
21336,Val,v_3283.jpg,1000,1000,False,4
21338,Val,v_2969.jpg,800,600,False,17
21339,Val,v_1962.jpg,1000,1000,True,0
21348,Val,v_4717.jpg,1000,1000,False,22
21351,Val,v_2651.jpg,1000,1000,False,11
21352,Val,v_6093.jpg,800,600,False,2
21354,Val,v_1202.jpg,1000,1000,False,13
21356,Val,v_7572.jpg,800,600,False,2
21358,Val,v_4673.jpg,800,600,True,0
21363,Val,v_594.jpg,800,600,False,4
21365,Val,v_852.jpg,1000,1000,False,1
21367,Val,v_5942.jpg,1000,1000,False,54
21370,Val,v_6273.jpg,800,600,False,3
21372,Val,v_4263.jpg,600,800,False,8
21376,Val,v_2966.jpg,800,600,False,2
21379,Val,v_5350.jpg,1000,1000,False,1
21381,Val,v_7466.jpg,800,600,False,2
21385,Val,v_39.jpg,1000,1000,False,3
21386,Val,v_5768.jpg,1000,1000,False,3
21389,Val,v_5649.jpg,800,600,False,1
21391,Val,v_4616.jpg,1000,1000,False,24
21393,Val,v_4248.jpg,1000,1000,False,68
21395,Val,v_3978.jpg,800,600,False,4
21399,Val,v_6404.jpg,1000,1000,False,1
